ID,PERIOD,GAME_CLOCK,GAME_CLOCK_SECONDS,SHOT_CLOCK,DRIBBLES,TOUCH_TIME,SHOT_DIST,PTS_TYPE,CLOSE_DEF_DIST,PLAYER,PLAYER_ID,DEFENDER,DEFENDER_ID,PLAYER_HEIGHT,DEFENDER_HEIGHT,HEIGHT_DIFF,PLAYER_AGE,DEFENDER_AGE,AGE_DIFF,PLAYER_WEIGHT,DEFENDER_WEIGHT,WEIGHT_DIFF,PLAYER_EXPERIENCE,DEFENDER_EXPERIENCE,EXPERIENCE_DIFF,SHOT_RESULT
11203,1,5:14,314.0,18.9,4,4.0,1.40208,0,0.1524,thompson,319,mclemore,233,197.5,192.5,5.0,25.0,22.0,3.0,96.75,87.75,9.0,3.0,1.0,2.0,1
10184,3,2:59,179.0,21.4,0,1.7,7.58952,1,3.048,green,144,rose,290,197.5,187.5,10.0,25.0,27.0,-2.0,103.5,85.5,18.0,2.0,5.0,-3.0,0
7652,3,8:25,505.0,12.0,2,3.2,1.79832,0,0.12192,chandler,72,humphries,171,200.0,202.5,-2.5,28.0,30.0,-2.0,101.25,105.75,-4.5,7.0,10.0,-3.0,0
9824,3,6:02,362.0,20.9,4,4.2,0.762,0,0.7315200000000001,butler,60,crowder,86,197.5,195.0,2.5,26.0,25.0,1.0,99.0,105.75,-6.75,3.0,2.0,1.0,1
17079,1,7:53,473.0,8.1,0,0.8,4.38912,0,1.55448,harris,152,anthony,14,202.5,200.0,2.5,23.0,31.0,-8.0,105.75,108.0,-2.25,3.0,11.0,-8.0,0
17071,1,8:13,493.0,4.6,4,8.6,3.901440000000001,0,1.58496,gasol,132,kaman,189,212.5,210.0,2.5,30.0,33.0,-3.0,114.75,119.25,-4.5,6.0,11.0,-5.0,1
5879,3,11:13,673.0,4.3,3,4.2,7.25424,1,0.88392,williams,328,collison,79,182.5,180.0,2.5,33.0,28.0,5.0,89.1,78.75,10.349999999999994,11.0,5.0,6.0,0
17987,3,10:45,645.0,9.0,0,0.8,7.43712,1,2.62128,green,144,payton,271,195.0,190.0,5.0,28.0,21.0,7.0,96.75,83.25,13.5,5.0,0.0,5.0,0
16769,4,4:42,282.0,8.9,1,1.0,6.278880000000001,0,0.97536,thompson,319,cousins,82,197.5,207.5,-10.0,25.0,25.0,0.0,96.75,121.5,-24.75,3.0,4.0,-1.0,1
11274,4,10:26,626.0,5.4,6,5.4,2.31648,0,0.7924800000000001,harris,152,exum,116,187.5,195.0,-7.5,32.0,20.0,12.0,86.4,85.5,0.9000000000000057,10.0,0.0,10.0,1
6023,3,8:29,509.0,16.0,0,0.6,0.6096,0,1.31064,jefferson,180,bogut,45,205.0,210.0,-5.0,30.0,31.0,-1.0,130.05,117.0,13.050000000000011,10.0,9.0,1.0,1
5048,3,11:19,679.0,14.2,0,1.1,5.425440000000001,0,2.80416,butler,60,sullinger,314,197.5,202.5,-5.0,26.0,23.0,3.0,99.0,117.0,-18.0,3.0,2.0,1.0,1
12296,4,10:23,623.0,24.0,0,0.2,0.39624,0,0.09144,williams,328,scola,296,207.5,202.5,5.0,24.0,35.0,-11.0,112.5,108.0,4.5,0.0,7.0,-7.0,0
13254,4,3:55,235.0,5.4,0,0.3,6.797040000000001,0,1.7373600000000002,gasol,132,ibaka,172,212.5,205.0,7.5,30.0,26.0,4.0,114.75,105.75,9.0,6.0,5.0,1.0,0
15524,1,5:29,329.0,5.8,2,2.4,2.25552,0,0.67056,butler,60,deng,97,197.5,202.5,-5.0,36.0,30.0,6.0,96.75,99.0,-2.25,11.0,10.0,1.0,0
5088,4,4:01,241.0,4.4,1,3.0,1.58496,0,0.9144,anderson,12,morrow,247,205.0,192.5,12.5,27.0,30.0,-3.0,108.0,94.5,13.5,6.0,6.0,0.0,0
3919,1,5:46,346.0,11.2,3,3.2,7.315200000000001,1,1.9812,thompson,319,dieng,100,197.5,207.5,-10.0,25.0,25.0,0.0,96.75,108.45,-11.700000000000005,3.0,1.0,2.0,0
9610,4,3:50,230.0,9.5,1,3.2,5.24256,0,1.34112,aldridge,7,hickson,162,207.5,202.5,5.0,30.0,27.0,3.0,117.0,108.9,8.099999999999994,8.0,6.0,2.0,1
13770,1,3:40,220.0,6.3,3,7.0,2.77368,0,1.18872,james,179,dunleavy,109,200.0,202.5,-2.5,31.0,35.0,-4.0,112.5,103.5,9.0,11.0,12.0,-1.0,1
3815,2,4:30,270.0,1.5,0,0.9,8.290560000000001,1,1.524,curry,88,jones,186,187.5,195.0,-7.5,27.0,35.0,-8.0,85.5,101.25,-15.75,5.0,10.0,-5.0,1
10844,4,1:12,72.0,10.3,2,2.0,1.76784,0,0.6400800000000001,barnes,26,jackson,178,200.0,187.5,12.5,23.0,25.0,-2.0,94.5,93.6,0.9000000000000057,2.0,3.0,-1.0,0
7607,1,1:43,103.0,9.8,0,0.8,8.290560000000001,1,1.79832,anderson,12,lamb,200,205.0,192.5,12.5,27.0,23.0,4.0,108.0,83.25,24.75,6.0,2.0,4.0,0
6147,7,2:37,157.0,6.1,3,2.5,7.10184,1,1.46304,lillard,210,joseph,188,187.5,187.5,0.0,25.0,24.0,1.0,87.75,86.85,0.9000000000000057,2.0,3.0,-1.0,1
4156,3,4:35,275.0,10.6,2,6.3,4.84632,0,0.7924800000000001,aldridge,7,aminu,9,207.5,202.5,5.0,30.0,25.0,5.0,117.0,99.0,18.0,8.0,4.0,4.0,0
14755,4,11:42,702.0,23.3,1,1.4,1.24968,0,0.762,green,144,seraphin,299,202.5,202.5,0.0,29.0,26.0,3.0,105.75,128.25,-22.5,6.0,4.0,2.0,1
14245,4,5:22,322.0,13.3,0,0.7,7.010400000000001,1,1.2801600000000002,butler,60,crowder,86,197.5,195.0,2.5,36.0,25.0,11.0,96.75,105.75,-9.0,11.0,2.0,9.0,0
11854,1,8:53,533.0,19.5,0,1.0,7.71144,1,4.2672,green,144,lopez,213,202.5,210.0,-7.5,29.0,27.0,2.0,105.75,123.75,-18.0,6.0,6.0,0.0,0
7540,4,9:02,542.0,20.8,1,1.8,0.48768,0,0.97536,barnes,26,rudez,293,197.5,205.0,-7.5,35.0,29.0,6.0,101.7,102.6,-0.8999999999999915,11.0,0.0,11.0,0
5157,2,1:05,65.0,6.2,1,2.2,0.06096,0,0.48768,johnson,185,smith,306,202.5,205.0,-2.5,28.0,24.0,4.0,108.0,112.5,-4.5,9.0,3.0,6.0,0
14571,2,10:41,641.0,5.9,0,1.8,4.907280000000001,0,0.7315200000000001,butler,60,bayless,31,197.5,187.5,10.0,35.0,27.0,8.0,102.6,90.0,12.599999999999994,12.0,6.0,6.0,1
6420,3,7:23,443.0,6.1,0,0.8,7.498080000000001,1,0.97536,thompson,319,hill,163,197.5,187.5,10.0,25.0,29.0,-4.0,96.75,84.6,12.150000000000006,3.0,6.0,-3.0,0
15319,2,1:22,82.0,17.0,2,2.3,7.43712,1,2.22504,thompson,319,nowitzki,260,197.5,210.0,-12.5,25.0,37.0,-12.0,96.75,110.25,-13.5,3.0,16.0,-13.0,1
16296,3,2:05,125.0,13.0,0,1.1,6.00456,0,1.6764,butler,60,nowitzki,260,197.5,210.0,-12.5,35.0,37.0,-2.0,102.6,110.25,-7.650000000000006,12.0,16.0,-4.0,1
13357,1,3:28,208.0,7.8,0,1.0,7.07136,1,3.62712,butler,60,jack,177,197.5,187.5,10.0,35.0,32.0,3.0,102.6,90.0,12.599999999999994,12.0,9.0,3.0,0
15204,2,6:06,366.0,2.1,22,22.1,7.07136,0,1.2801600000000002,lillard,210,leuer,209,187.5,205.0,-17.5,25.0,26.0,-1.0,87.75,102.6,-14.849999999999994,2.0,3.0,-1.0,0
8146,2,1:47,107.0,14.5,0,0.6,5.120640000000001,0,1.8288,hill,163,gasol,132,205.0,212.5,-7.5,28.0,30.0,-2.0,105.75,114.75,-9.0,5.0,6.0,-1.0,0
18711,1,10:43,643.0,10.7,1,2.6,1.6764,0,0.8229600000000001,green,144,kidd-gilchrist,193,202.5,197.5,5.0,29.0,22.0,7.0,105.75,104.4,1.3499999999999943,6.0,2.0,4.0,1
14776,3,3:46,226.0,13.5,0,0.5,6.91896,1,1.12776,williams,328,burke,58,182.5,182.5,0.0,33.0,23.0,10.0,89.1,85.95,3.1499999999999915,11.0,1.0,10.0,1
19435,1,8:33,513.0,3.3,0,0.8,6.797040000000001,1,1.12776,barnes,26,collison,79,197.5,180.0,17.5,35.0,28.0,7.0,101.7,78.75,22.950000000000003,11.0,5.0,6.0,0
6342,1,4:50,290.0,18.9,0,0.5,0.85344,0,0.88392,johnson,185,frye,127,202.5,207.5,-5.0,28.0,32.0,-4.0,108.0,114.75,-6.75,9.0,8.0,1.0,1
16464,4,2:03,123.0,14.0,0,0.6,7.28472,1,1.55448,anderson,12,pierce,273,205.0,197.5,7.5,27.0,38.0,-11.0,108.0,105.75,2.25,6.0,16.0,-10.0,0
1135,3,0:38,38.0,12.6,1,1.7,1.15824,0,0.4572,harris,152,gasol,132,202.5,212.5,-10.0,23.0,30.0,-7.0,105.75,114.75,-9.0,3.0,6.0,-3.0,1
19563,1,2:10,130.0,11.2,3,6.9,0.7315200000000001,0,0.54864,james,179,ajinca,4,200.0,215.0,-15.0,31.0,27.0,4.0,112.5,111.6,0.9000000000000057,11.0,4.0,7.0,0
3091,1,7:42,462.0,15.9,3,5.0,6.03504,0,1.24968,lillard,210,diaw,99,187.5,200.0,-12.5,25.0,33.0,-8.0,87.75,112.5,-24.75,2.0,11.0,-9.0,0
12415,3,2:15,135.0,10.4,0,0.8,4.6634400000000005,0,0.85344,green,144,barton,28,197.5,195.0,2.5,29.0,24.0,5.0,92.25,78.75,13.5,7.0,2.0,5.0,1
17934,1,4:26,266.0,18.7,5,5.7,1.70688,0,0.67056,chandler,72,gortat,141,200.0,207.5,-7.5,28.0,31.0,-3.0,101.25,108.0,-6.75,7.0,7.0,0.0,1
19557,2,1:02,62.0,10.7,14,12.5,1.3716000000000002,0,0.4572,harden,150,koufos,198,192.5,210.0,-17.5,26.0,26.0,0.0,99.0,119.25,-20.25,5.0,6.0,-1.0,0
19826,4,7:58,478.0,11.0,1,1.0,4.69392,0,0.88392,green,144,price,278,197.5,185.0,12.5,29.0,29.0,0.0,92.25,81.45,10.799999999999995,7.0,5.0,2.0,1
3326,3,2:09,129.0,17.7,3,3.4,0.27432,0,0.6400800000000001,green,144,humphries,171,195.0,202.5,-7.5,28.0,30.0,-2.0,96.75,105.75,-9.0,5.0,10.0,-5.0,0
11795,4,5:40,340.0,21.5,0,0.8,7.43712,1,1.15824,williams,328,johnson,185,202.5,202.5,0.0,29.0,28.0,1.0,106.65,108.0,-1.3499999999999943,9.0,9.0,0.0,0
19924,2,9:32,572.0,3.1,12,11.5,1.3716000000000002,0,0.88392,green,144,vasquez,322,197.5,195.0,2.5,29.0,28.0,1.0,92.25,97.65,-5.400000000000006,7.0,4.0,3.0,1
12669,2,3:03,183.0,24.0,0,2.8,0.3048,0,2.19456,hill,163,drummond,106,205.0,207.5,-2.5,28.0,22.0,6.0,105.75,125.55,-19.8,5.0,2.0,3.0,0
5606,2,5:43,343.0,19.4,0,2.5,0.09144,0,0.9144,gay,133,lopez,213,200.0,210.0,-10.0,29.0,27.0,2.0,103.5,123.75,-20.25,8.0,6.0,2.0,0
18981,3,5:34,334.0,19.3,5,5.4,1.40208,0,0.5181600000000001,lillard,210,singler,303,187.5,200.0,-12.5,25.0,27.0,-2.0,87.75,102.6,-14.849999999999994,2.0,2.0,0.0,0
6964,1,8:42,522.0,21.0,0,1.2,5.69976,0,2.7127200000000005,gasol,132,chandler,72,210.0,212.5,-2.5,35.0,33.0,2.0,112.5,108.0,4.5,13.0,13.0,0.0,0
5355,3,9:20,560.0,14.2,0,1.0,5.120640000000001,0,1.55448,gasol,132,knight,196,210.0,187.5,22.5,35.0,24.0,11.0,112.5,85.05,27.450000000000003,13.0,3.0,10.0,0
19705,1,2:06,126.0,8.6,0,0.7,7.802880000000001,1,2.37744,green,144,clarkson,76,195.0,192.5,2.5,28.0,23.0,5.0,96.75,87.3,9.450000000000005,5.0,0.0,5.0,1
18193,3,9:36,576.0,9.0,0,1.0,5.91312,0,2.95656,aldridge,7,price,278,207.5,185.0,22.5,30.0,29.0,1.0,117.0,81.45,35.55,8.0,5.0,3.0,0
17898,4,4:00,240.0,1.3,2,8.0,4.815840000000001,0,1.31064,johnson,185,middleton,237,197.5,200.0,-2.5,34.0,24.0,10.0,108.0,105.3,2.700000000000003,13.0,2.0,11.0,0
17118,3,2:13,133.0,5.5,0,0.6,7.863840000000001,1,1.31064,johnson,185,pierce,273,197.5,197.5,0.0,34.0,38.0,-4.0,108.0,105.75,2.25,13.0,16.0,-3.0,0
4666,3,4:18,258.0,17.3,3,3.2,3.1394400000000005,0,1.2801600000000002,green,144,hood,167,197.5,200.0,-2.5,29.0,23.0,6.0,92.25,92.7,-0.4500000000000028,7.0,0.0,7.0,0
3894,1,3:51,231.0,14.2,0,0.2,7.7724,1,1.09728,anderson,12,collison,79,205.0,180.0,25.0,27.0,28.0,-1.0,108.0,78.75,29.25,6.0,5.0,1.0,0
2286,3,10:08,608.0,15.0,0,0.8,7.58952,1,1.79832,green,144,payton,271,202.5,190.0,12.5,29.0,21.0,8.0,105.75,83.25,22.5,6.0,0.0,6.0,1
3558,1,1:07,67.0,12.7,3,6.1,2.04216,0,0.5181600000000001,gasol,132,ajinca,4,210.0,215.0,-5.0,35.0,27.0,8.0,112.5,111.6,0.9000000000000057,13.0,4.0,9.0,1
13114,3,4:59,299.0,17.7,0,1.5,8.077200000000001,1,1.85928,green,144,frye,127,197.5,207.5,-10.0,25.0,32.0,-7.0,103.5,114.75,-11.25,2.0,8.0,-6.0,0
19017,2,3:41,221.0,6.6,0,0.9,7.28472,0,2.7127200000000005,green,144,griffin,145,197.5,205.0,-7.5,25.0,26.0,-1.0,103.5,112.95,-9.450000000000005,2.0,4.0,-2.0,1
11481,2,4:22,262.0,7.3,0,1.6,4.20624,0,0.7315200000000001,gasol,132,favors,119,212.5,205.0,7.5,30.0,24.0,6.0,114.75,119.25,-4.5,6.0,4.0,2.0,1
14026,2,0:57,57.0,6.6,0,0.8,6.1874400000000005,0,1.76784,hill,163,gortat,141,205.0,207.5,-2.5,28.0,31.0,-3.0,105.75,108.0,-2.25,5.0,7.0,-2.0,0
286,2,1:08,68.0,17.5,1,1.9,1.46304,0,1.03632,williams,328,hibbert,161,202.5,215.0,-12.5,29.0,29.0,0.0,106.65,121.5,-14.849999999999994,9.0,6.0,3.0,0
8194,1,2:50,170.0,10.0,7,7.5,4.1148,0,0.9144,gay,133,aminu,9,200.0,202.5,-2.5,29.0,25.0,4.0,103.5,99.0,4.5,8.0,4.0,4.0,1
9998,2,7:25,445.0,9.9,0,1.0,1.88976,0,0.70104,davis,92,ajinca,4,205.0,215.0,-10.0,26.0,27.0,-1.0,108.0,111.6,-3.5999999999999943,4.0,4.0,0.0,1
20008,1,0:50,50.0,3.8,0,0.7,8.01624,1,1.43256,chandler,72,barnes,26,200.0,200.0,0.0,28.0,23.0,5.0,101.25,94.5,6.75,7.0,2.0,5.0,1
3487,1,6:20,380.0,12.9,3,3.3,2.4079200000000003,0,0.21336,green,144,singler,303,202.5,200.0,2.5,29.0,27.0,2.0,105.75,102.6,3.1500000000000057,6.0,2.0,4.0,0
9100,3,11:08,668.0,10.0,4,5.8,2.286,0,0.4572,gasol,132,horford,168,210.0,205.0,5.0,35.0,29.0,6.0,112.5,110.25,2.25,13.0,7.0,6.0,0
14126,2,4:01,241.0,13.3,1,2.0,0.39624,0,0.27432,davis,92,jordan,187,205.0,207.5,-2.5,26.0,27.0,-1.0,108.0,119.25,-11.25,4.0,6.0,-2.0,1
1005,1,0:48,48.0,24.0,0,0.6,0.7315200000000001,0,0.27432,green,144,hill,163,197.5,187.5,10.0,25.0,29.0,-4.0,103.5,84.6,18.90000000000001,2.0,6.0,-4.0,0
4289,2,4:10,250.0,15.8,6,6.5,0.8229600000000001,0,1.2192,harden,150,gasol,132,192.5,212.5,-20.0,26.0,30.0,-4.0,99.0,114.75,-15.75,5.0,6.0,-1.0,1
18347,3,1:02,62.0,10.0,0,0.7,8.47344,1,1.18872,curry,88,barea,24,187.5,180.0,7.5,27.0,31.0,-4.0,85.5,83.25,2.25,5.0,8.0,-3.0,1
4694,1,6:06,366.0,10.9,1,2.5,2.5908,0,0.48768,jefferson,180,chandler,72,205.0,212.5,-7.5,30.0,33.0,-3.0,130.05,108.0,22.05000000000001,10.0,13.0,-3.0,1
18844,4,3:22,202.0,13.9,2,5.4,2.8956,0,0.762,butler,60,joseph,188,197.5,187.5,10.0,26.0,24.0,2.0,99.0,86.85,12.150000000000006,3.0,3.0,0.0,0
3077,4,2:54,174.0,6.5,13,18.2,0.762,0,1.00584,james,179,hill,163,200.0,187.5,12.5,31.0,29.0,2.0,112.5,84.6,27.90000000000001,11.0,6.0,5.0,0
16943,1,8:27,507.0,24.0,0,0.1,0.39624,0,1.24968,hill,163,galloway,129,205.0,185.0,20.0,28.0,24.0,4.0,105.75,90.0,15.75,5.0,0.0,5.0,0
17433,4,7:03,423.0,4.4,1,1.0,7.650480000000001,1,1.76784,anderson,12,gay,133,205.0,200.0,5.0,27.0,29.0,-2.0,108.0,103.5,4.5,6.0,8.0,-2.0,0
7259,1,3:44,224.0,10.1,0,0.8,6.97992,1,2.04216,harris,152,antetokounmpo,13,195.0,207.5,-12.5,24.0,21.0,3.0,98.55,99.9,-1.3500000000000083,0.0,1.0,-1.0,0
13510,4,7:34,454.0,7.1,4,4.6,2.19456,0,0.97536,johnson,185,haslem,153,197.5,200.0,-2.5,34.0,35.0,-1.0,108.0,105.75,2.25,13.0,11.0,2.0,1
8964,4,1:42,102.0,18.4,2,1.4,6.126480000000001,1,1.6459200000000005,williams,328,west,327,182.5,202.5,-20.0,33.0,35.0,-2.0,89.1,112.5,-23.40000000000001,11.0,11.0,0.0,0
7168,1,1:41,101.0,16.8,0,1.1,7.650480000000001,1,2.286,aldridge,7,gortat,141,207.5,207.5,0.0,30.0,31.0,-1.0,117.0,108.0,9.0,8.0,7.0,1.0,0
11222,1,6:46,406.0,11.2,1,2.1,6.06552,0,1.24968,aldridge,7,gasol,132,207.5,212.5,-5.0,30.0,30.0,0.0,117.0,114.75,2.25,8.0,6.0,2.0,0
11880,2,3:31,211.0,1.3,8,5.9,5.6692800000000005,0,0.39624,anderson,12,diaw,99,205.0,200.0,5.0,27.0,33.0,-6.0,108.0,112.5,-4.5,6.0,11.0,-5.0,0
2820,3,10:08,608.0,2.5,0,0.7,5.60832,0,4.05384,aldridge,7,davis,92,207.5,205.0,2.5,30.0,22.0,8.0,117.0,113.85,3.1500000000000057,8.0,2.0,6.0,1
7430,4,1:39,99.0,11.0,3,4.2,5.88264,0,1.6459200000000005,harris,152,kanter,190,202.5,207.5,-5.0,23.0,23.0,0.0,105.75,110.25,-4.5,3.0,3.0,0.0,1
10825,1,5:08,308.0,12.4,2,3.5,3.5052000000000003,0,1.6459200000000005,harris,152,covington,83,202.5,202.5,0.0,23.0,25.0,-2.0,105.75,96.75,9.0,3.0,1.0,2.0,0
10225,3,7:16,436.0,3.7,0,1.0,7.62,1,3.84048,lillard,210,bledsoe,43,187.5,182.5,5.0,25.0,26.0,-1.0,87.75,85.5,2.25,2.0,4.0,-2.0,0
10546,4,5:01,301.0,8.0,0,0.4,4.99872,0,1.31064,thompson,319,anderson,12,197.5,195.0,2.5,25.0,33.0,-8.0,96.75,99.0,-2.25,3.0,5.0,-2.0,0
1944,1,1:08,68.0,11.3,0,0.8,7.863840000000001,1,2.01168,anderson,12,aldridge,7,205.0,207.5,-2.5,27.0,30.0,-3.0,108.0,117.0,-9.0,6.0,8.0,-2.0,0
13881,3,7:01,421.0,4.0,6,6.2,6.67512,0,1.31064,johnson,185,faried,117,197.5,200.0,-2.5,34.0,26.0,8.0,108.0,102.6,5.400000000000006,13.0,3.0,10.0,0
12803,2,0:56,56.0,6.6,1,3.2,6.52272,0,1.34112,lillard,210,stuckey,313,187.5,192.5,-5.0,25.0,29.0,-4.0,87.75,94.5,-6.75,2.0,7.0,-5.0,1
10815,3,0:39,39.0,7.0,0,1.0,6.76656,1,2.80416,butler,60,green,144,197.5,195.0,2.5,36.0,28.0,8.0,96.75,96.75,0.0,11.0,5.0,6.0,0
5379,3,4:05,245.0,13.0,0,0.8,0.88392,0,0.7315200000000001,green,144,singler,303,202.5,200.0,2.5,29.0,27.0,2.0,105.75,102.6,3.1500000000000057,6.0,2.0,4.0,0
4609,1,9:45,585.0,7.7,1,3.0,0.48768,0,1.24968,hill,163,leonard,208,205.0,197.5,7.5,28.0,24.0,4.0,105.75,103.5,2.25,5.0,3.0,2.0,0
13952,3,10:05,605.0,18.8,0,0.8,7.498080000000001,1,3.68808,gay,133,conley,80,200.0,182.5,17.5,29.0,28.0,1.0,103.5,78.75,24.75,8.0,7.0,1.0,0
6482,1,4:17,257.0,18.0,1,2.3,1.9812,0,0.36576,hill,163,bargnani,25,197.5,210.0,-12.5,24.0,30.0,-6.0,101.25,110.25,-9.0,1.0,8.0,-7.0,1
5585,4,10:57,657.0,10.2,0,0.7,7.498080000000001,1,1.79832,harris,152,miles,238,195.0,195.0,0.0,24.0,28.0,-4.0,98.55,101.25,-2.700000000000003,0.0,9.0,-9.0,1
17599,3,11:05,665.0,8.5,0,1.7,4.38912,0,1.2801600000000002,gasol,132,nowitzki,260,212.5,210.0,2.5,30.0,37.0,-7.0,114.75,110.25,4.5,6.0,16.0,-10.0,1
16661,3,1:28,88.0,9.8,3,5.6,4.907280000000001,0,1.6764,harden,150,henderson,158,192.5,192.5,0.0,26.0,28.0,-2.0,99.0,96.75,2.25,5.0,5.0,0.0,1
2361,2,3:28,208.0,9.5,0,2.5,8.56488,1,1.15824,chandler,72,augustin,19,200.0,180.0,20.0,28.0,28.0,0.0,101.25,82.35,18.90000000000001,7.0,6.0,1.0,0
17449,4,6:32,392.0,5.7,0,1.5,8.26008,1,1.61544,anderson,12,boozer,48,205.0,202.5,2.5,27.0,34.0,-7.0,108.0,116.1,-8.099999999999994,6.0,12.0,-6.0,1
16730,3,3:24,204.0,2.3,8,9.4,7.43712,1,1.31064,harden,150,love,214,192.5,205.0,-12.5,26.0,27.0,-1.0,99.0,112.95,-13.950000000000005,5.0,6.0,-1.0,0
17648,3,11:08,668.0,12.3,2,2.2,1.6764,0,1.00584,hill,163,kaman,189,205.0,210.0,-5.0,28.0,33.0,-5.0,105.75,119.25,-13.5,5.0,11.0,-6.0,1
6113,4,4:54,294.0,7.7,2,3.1,2.8956,0,0.7924800000000001,gasol,132,hill,163,212.5,187.5,25.0,30.0,29.0,1.0,114.75,84.6,30.15000000000001,6.0,6.0,0.0,0
19985,4,11:22,682.0,9.6,3,3.9,5.120640000000001,0,1.6459200000000005,morris,246,aminu,9,202.5,202.5,0.0,26.0,25.0,1.0,105.75,99.0,6.75,3.0,4.0,-1.0,1
12977,1,10:37,637.0,11.1,0,0.9,7.528560000000001,1,1.31064,johnson,185,jones,186,197.5,195.0,2.5,28.0,35.0,-7.0,96.75,101.25,-4.5,4.0,10.0,-6.0,0
18585,5,1:41,101.0,8.3,0,0.8,6.949440000000001,1,1.9812,anderson,12,duncan,108,205.0,207.5,-2.5,27.0,39.0,-12.0,108.0,112.5,-4.5,6.0,17.0,-11.0,0
15714,4,11:44,704.0,8.9,2,3.5,1.92024,0,0.48768,anderson,12,jefferson,180,205.0,205.0,0.0,27.0,30.0,-3.0,108.0,130.05,-22.05000000000001,6.0,10.0,-4.0,0
11621,3,7:50,470.0,8.6,3,2.8,2.8346400000000003,0,0.9144,gay,133,johnson,185,200.0,202.5,-2.5,29.0,28.0,1.0,103.5,108.0,-4.5,8.0,9.0,-1.0,0
4808,1,7:39,459.0,7.1,0,0.8,7.863840000000001,1,1.6459200000000005,gay,133,green,144,200.0,195.0,5.0,29.0,28.0,1.0,103.5,96.75,6.75,8.0,5.0,3.0,0
3285,4,5:20,320.0,9.4,3,2.3,1.58496,0,1.00584,harden,150,middleton,237,192.5,200.0,-7.5,26.0,24.0,2.0,99.0,105.3,-6.299999999999997,5.0,2.0,3.0,1
15389,3,9:30,570.0,15.0,3,7.0,2.8346400000000003,0,1.00584,harris,152,gasol,132,202.5,212.5,-10.0,23.0,30.0,-7.0,105.75,114.75,-9.0,3.0,6.0,-3.0,1
14539,2,3:38,218.0,5.2,0,0.9,7.802880000000001,1,1.58496,hill,163,gallinari,128,197.5,205.0,-7.5,24.0,27.0,-3.0,101.25,101.25,0.0,1.0,5.0,-4.0,0
16524,1,6:11,371.0,8.2,3,5.4,1.18872,0,0.97536,harden,150,matthews,223,192.5,192.5,0.0,26.0,29.0,-3.0,99.0,99.0,0.0,5.0,5.0,0.0,1
9311,4,2:07,127.0,13.5,0,0.9,5.821680000000001,0,2.04216,gasol,132,green,144,210.0,195.0,15.0,35.0,28.0,7.0,112.5,96.75,15.75,13.0,5.0,8.0,0
11462,1,1:57,117.0,16.9,5,4.8,8.290560000000001,1,1.524,curry,88,sessions,300,187.5,187.5,0.0,27.0,29.0,-2.0,85.5,85.5,0.0,5.0,7.0,-2.0,1
2692,3,8:04,484.0,16.9,3,3.0,1.0668,0,0.54864,thompson,319,deng,97,197.5,202.5,-5.0,25.0,30.0,-5.0,96.75,99.0,-2.25,3.0,10.0,-7.0,1
12161,1,11:40,700.0,4.4,1,3.6,2.1336,0,0.57912,morris,246,mclemore,233,205.0,192.5,12.5,26.0,22.0,4.0,110.25,87.75,22.5,3.0,1.0,2.0,0
13196,1,10:10,610.0,20.0,0,1.2,5.821680000000001,0,1.55448,curry,88,beverley,38,187.5,182.5,5.0,27.0,27.0,0.0,85.5,83.25,2.25,5.0,2.0,3.0,0
8727,4,8:45,525.0,21.8,1,3.1,1.2192,0,1.15824,butler,60,larkin,202,197.5,177.5,20.0,26.0,23.0,3.0,99.0,78.75,20.25,3.0,1.0,2.0,1
9724,3,4:28,268.0,12.0,11,9.5,0.1524,0,0.33528,lillard,210,burke,58,187.5,182.5,5.0,25.0,23.0,2.0,87.75,85.95,1.7999999999999972,2.0,1.0,1.0,1
5773,1,7:36,456.0,7.0,2,1.7,3.38328,0,1.12776,barnes,26,kanter,190,197.5,207.5,-10.0,35.0,23.0,12.0,101.7,110.25,-8.549999999999997,11.0,3.0,8.0,0
7799,2,8:57,537.0,24.0,0,0.9,0.27432,0,0.48768,johnson,185,gobert,137,202.5,212.5,-10.0,28.0,23.0,5.0,112.5,110.25,2.25,5.0,1.0,4.0,1
3531,4,5:47,347.0,22.5,0,1.0,6.82752,1,2.286,lillard,210,leuer,209,187.5,205.0,-17.5,25.0,26.0,-1.0,87.75,102.6,-14.849999999999994,2.0,3.0,-1.0,0
18888,1,9:19,559.0,21.4,0,0.7,0.8229600000000001,0,0.0,barnes,26,gay,133,200.0,200.0,0.0,23.0,29.0,-6.0,94.5,103.5,-9.0,2.0,8.0,-6.0,0
11105,2,2:59,179.0,14.6,0,1.3,0.48768,0,0.54864,green,144,lee,206,195.0,192.5,2.5,28.0,30.0,-2.0,96.75,90.0,6.75,5.0,6.0,-1.0,1
15720,3,5:20,320.0,0.9,0,2.8,1.55448,0,0.6096,aldridge,7,redick,283,207.5,190.0,17.5,30.0,31.0,-1.0,117.0,85.5,31.5,8.0,8.0,0.0,0
532,1,11:11,671.0,18.4,0,1.1,7.37616,1,1.7373600000000002,harden,150,andersen,11,192.5,205.0,-12.5,26.0,37.0,-11.0,99.0,110.25,-11.25,5.0,12.0,-7.0,1
17018,4,6:35,395.0,8.4,2,2.0,1.24968,0,0.88392,aldridge,7,monroe,244,207.5,207.5,0.0,30.0,25.0,5.0,117.0,119.25,-2.25,8.0,4.0,4.0,1
